,GO_ID,GO_term,GO_term_count
4902,GO:0045475,locomotor rhythm,1
4899,GO:0019216,regulation of lipid metabolic process,1
4883,GO:0001102,RNA polymerase II activating transcription factor binding,1
4876,GO:0003678,DNA helicase activity,1
4871,GO:0048495,Roundabout binding,1
4870,GO:0035385,Roundabout signaling pathway,1
4867,GO:0032011,ARF protein signal transduction,1
4866,GO:0099089,establishment of endoplasmic reticulum localization to postsynapse,1
4865,GO:0097718,disordered domain specific binding,1
4589,GO:0035909,aorta morphogenesis,1
4588,GO:0035774,positive regulation of insulin secretion involved in cellular response to glucose stimulus,1
4580,GO:0032429,regulation of phospholipase A2 activity,1
4086,GO:0051963,regulation of synapse assembly,1
4123,GO:0099003,vesicle-mediated transport in synapse,1
4122,GO:0098887,"neurotransmitter receptor transport, endosome to postsynaptic membrane",1
4119,GO:0030159,signaling receptor complex adaptor activity,1
4118,GO:0016358,dendrite development,1
4117,GO:0097202,activation of cysteine-type endopeptidase activity,1
4113,GO:0042428,serotonin metabolic process,1
4110,GO:0033058,directional locomotion,1
4105,GO:0009611,response to wounding,1
4102,GO:2001056,positive regulation of cysteine-type endopeptidase activity,1
4101,GO:1905429,response to glycine,1
4095,GO:1903428,positive regulation of reactive oxygen species biosynthetic process,1
4089,GO:0060179,male mating behavior,1
4085,GO:0051290,protein heterotetramerization,1
4579,GO:0032374,regulation of cholesterol transport,1
4080,GO:0043576,regulation of respiratory gaseous exchange,1
4079,GO:0042165,neurotransmitter binding,1
4075,GO:0021586,pons maturation,1
4074,GO:0018964,propylene metabolic process,1
4065,GO:0016595,glutamate binding,1
4042,GO:0001661,conditioned taste aversion,1
4041,GO:0099056,integral component of presynaptic membrane,1
4040,GO:0071333,cellular response to glucose stimulus,1
4039,GO:0051649,establishment of localization in cell,1
4038,GO:0031630,regulation of synaptic vesicle fusion to presynaptic active zone membrane,1
4037,GO:0006621,protein retention in ER lumen,1
4033,GO:2001239,regulation of extrinsic apoptotic signaling pathway in absence of ligand,1
4124,GO:0150012,positive regulation of neuron projection arborization,1
4133,GO:0030071,regulation of mitotic metaphase/anaphase transition,1
4147,GO:2000650,negative regulation of sodium ion transmembrane transporter activity,1
4148,GO:0035914,skeletal muscle cell differentiation,1
4214,GO:0031994,insulin-like growth factor I binding,1
4213,GO:0031589,cell-substrate adhesion,1
4210,GO:0031527,filopodium membrane,1
4209,GO:0031092,platelet alpha granule membrane,1
4202,GO:0019960,C-X3-C chemokine binding,1
4199,GO:0014909,smooth muscle cell migration,1
4198,GO:0010888,negative regulation of lipid storage,1
4197,GO:0010745,negative regulation of macrophage derived foam cell differentiation,1
4190,GO:0005161,platelet-derived growth factor receptor binding,1
4189,GO:0003756,protein disulfide isomerase activity,1
4188,GO:0002576,platelet degranulation,1
4182,GO:0001618,virus receptor activity,1
4179,GO:0034472,snRNA 3'-end processing,1
4176,GO:0016180,snRNA processing,1
4175,GO:1904813,ficolin-1-rich granule lumen,1
4167,GO:0140090,membrane curvature sensor activity,1
4166,GO:0051049,regulation of transport,1
4165,GO:0030667,secretory granule membrane,1
4162,GO:1901666,positive regulation of NAD+ ADP-ribosyltransferase activity,1
4161,GO:0050678,regulation of epithelial cell proliferation,1
4160,GO:0048597,post-embryonic camera-type eye morphogenesis,1
4159,GO:0040034,"regulation of development, heterochronic",1
4154,GO:0010225,response to UV-C,1
4153,GO:0010224,response to UV-B,1
4149,GO:0000720,pyrimidine dimer repair by nucleotide-excision repair,1
4032,GO:2000830,positive regulation of parathyroid hormone secretion,1
4031,GO:2000546,positive regulation of endothelial cell chemotaxis to fibroblast growth factor,1
4030,GO:1905564,positive regulation of vascular endothelial cell proliferation,1
3944,GO:0002062,chondrocyte differentiation,1
3942,GO:0001759,organ induction,1
3931,GO:0120169,detection of cold stimulus involved in thermoception,1
3930,GO:0099507,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential,1
3929,GO:0099505,regulation of presynaptic membrane potential,1
3926,GO:0060080,inhibitory postsynaptic potential,1
3925,GO:0051967,"negative regulation of synaptic transmission, glutamatergic",1
3924,GO:0051402,neuron apoptotic process,1
3923,GO:0050806,positive regulation of synaptic transmission,1
3922,GO:0048172,regulation of short-term neuronal synaptic plasticity,1
3918,GO:0046328,regulation of JNK cascade,1
3903,GO:0005234,extracellularly glutamate-gated ion channel activity,1
3902,GO:0001662,behavioral fear response,1
3889,GO:0004970,ionotropic glutamate receptor activity,1
3888,GO:0099583,neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration,1
3887,GO:0099544,perisynaptic space,1
3886,GO:0060292,long-term synaptic depression,1
3885,GO:0055038,recycling endosome membrane,1
3879,GO:0044309,neuron spine,1
3878,GO:0044308,axonal spine,1
3864,GO:0032591,dendritic spine membrane,1
3853,GO:0012507,ER to Golgi transport vesicle membrane,1
3840,GO:0099634,postsynaptic specialization membrane,1
3839,GO:0099144,anchored component of synaptic membrane,1
3838,GO:0098970,postsynaptic neurotransmitter receptor diffusion trapping,1
3834,GO:0072579,glycine receptor clustering,1
3943,GO:0002053,positive regulation of mesenchymal cell proliferation,1
3959,GO:0010518,positive regulation of phospholipase activity,1
4029,GO:1903465,positive regulation of mitotic cell cycle DNA replication,1
3960,GO:0010863,positive regulation of phospholipase C activity,1
4028,GO:0090722,receptor-receptor interaction,1
4027,GO:0090272,negative regulation of fibroblast growth factor production,1
4026,GO:0090080,positive regulation of MAPKKK cascade by fibroblast growth factor receptor signaling pathway,1
4025,GO:0070640,vitamin D3 metabolic process,1
4024,GO:0060665,regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling,1
4023,GO:0060484,lung-associated mesenchyme development,1
4022,GO:0060445,branching involved in salivary gland morphogenesis,1
4021,GO:0060117,auditory receptor cell development,1
4020,GO:0060045,positive regulation of cardiac muscle cell proliferation,1
4010,GO:0048469,cell maturation,1
4009,GO:0048378,regulation of lateral mesodermal cell fate specification,1
4008,GO:0048339,paraxial mesoderm development,1
3995,GO:0045597,positive regulation of cell differentiation,1
3994,GO:0045595,regulation of cell differentiation,1
3988,GO:0043406,positive regulation of MAP kinase activity,1
3979,GO:0043009,chordate embryonic development,1
3978,GO:0042474,middle ear morphogenesis,1
3977,GO:0042473,outer ear morphogenesis,1
3976,GO:0042472,inner ear morphogenesis,1
3975,GO:0042169,SH2 domain binding,1
3974,GO:0035607,fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development,1
3971,GO:0030901,midbrain development,1
3970,GO:0030326,embryonic limb morphogenesis,1
3969,GO:0021847,ventricular zone neuroblast division,1
3961,GO:0010966,regulation of phosphate transport,1
4215,GO:0032369,negative regulation of lipid transport,1
4216,GO:0032587,ruffle membrane,1
4217,GO:0032880,regulation of protein localization,1
4508,GO:0005198,structural molecule activity,1
4502,GO:0030097,hemopoiesis,1
4501,GO:0021740,principal sensory nucleus of trigeminal nerve development,1
4500,GO:0002121,inter-male aggressive behavior,1
4499,GO:2000045,regulation of G1/S transition of mitotic cell cycle,1
4498,GO:1903429,regulation of cell maturation,1
4497,GO:0051233,spindle midzone,1
4494,GO:0043523,regulation of neuron apoptotic process,1
4493,GO:0033624,negative regulation of integrin activation,1
4492,GO:0032487,regulation of Rap protein signal transduction,1
4491,GO:0032467,positive regulation of cytokinesis,1
4490,GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,1
4484,GO:0021772,olfactory bulb development,1
4481,GO:0021695,cerebellar cortex development,1
4480,GO:0021693,cerebellar Purkinje cell layer structural organization,1
4479,GO:0021685,cerebellar granular layer structural organization,1
4472,GO:0008574,"ATP-dependent microtubule motor activity, plus-end-directed",1
4471,GO:0007019,microtubule depolymerization,1
4470,GO:0007018,microtubule-based movement,1
4469,GO:0003777,microtubule motor activity,1
4455,GO:0071558,histone demethylase activity (H3-K27 specific),1
4454,GO:0071557,histone H3-K27 demethylation,1
4453,GO:0051568,histone H3-K4 methylation,1
4452,GO:0048570,notochord morphogenesis,1
4443,GO:0031490,chromatin DNA binding,1
4442,GO:0003016,respiratory system process,1
4507,GO:0072102,glomerulus morphogenesis,1
4514,GO:0009887,animal organ morphogenesis,1
4429,GO:1900113,negative regulation of histone H3-K9 trimethylation,1
4515,GO:0009888,tissue development,1
4578,GO:0032370,positive regulation of lipid transport,1
4575,GO:0032050,clathrin heavy chain binding,1
4574,GO:0030226,apolipoprotein receptor activity,1
4569,GO:0014912,negative regulation of smooth muscle cell migration,1
4563,GO:0010715,regulation of extracellular matrix disassembly,1
4559,GO:0007205,protein kinase C-activating G protein-coupled receptor signaling pathway,1
4558,GO:0007041,lysosomal transport,1
4554,GO:0006629,lipid metabolic process,1
4553,GO:0005905,clathrin-coated pit,1
4547,GO:0005044,scavenger receptor activity,1
4546,GO:0005041,low-density lipoprotein particle receptor activity,1
4545,GO:0002265,astrocyte activation involved in immune response,1
4540,GO:0045638,negative regulation of myeloid cell differentiation,1
4539,GO:0033523,histone H2B ubiquitination,1
4536,GO:0031442,positive regulation of mRNA 3'-end processing,1
4535,GO:0016593,Cdc73/Paf1 complex,1
4534,GO:0010390,histone monoubiquitination,1
4533,GO:0006378,mRNA polyadenylation,1
4526,GO:0001711,endodermal cell fate commitment,1
4525,GO:0070831,basement membrane assembly,1
4524,GO:0050679,positive regulation of epithelial cell proliferation,1
4523,GO:0043259,laminin-10 complex,1
4520,GO:0043256,laminin complex,1
4517,GO:0035987,endodermal cell differentiation,1
4516,GO:0021812,neuronal-glial interaction involved in cerebral cortex radial glia guided migration,1
4430,GO:2000736,regulation of stem cell differentiation,1
4428,GO:0070544,histone H3-K36 demethylation,1
4218,GO:0034113,heterotypic cell-cell adhesion,1
4319,GO:0005671,Ada2/Gcn5/Ada3 transcription activator complex,1
4310,GO:0004145,diamine N-acetyltransferase activity,1
4300,GO:0000125,PCAF complex,1
4299,GO:1990830,cellular response to leukemia inhibitory factor,1
4298,GO:0060044,negative regulation of cardiac muscle cell proliferation,1
4297,GO:0051574,positive regulation of histone H3-K9 methylation,1
4296,GO:0048863,stem cell differentiation,1
4295,GO:0048538,thymus development,1
4294,GO:0048536,spleen development,1
4293,GO:0045814,"negative regulation of gene expression, epigenetic",1
4292,GO:0035098,ESC/E(Z) complex,1
4277,GO:0031061,negative regulation of histone methylation,1
4259,GO:0071062,alphav-beta3 integrin-vitronectin complex,1
4258,GO:0070527,platelet aggregation,1
4257,GO:0070051,fibrinogen binding,1
4256,GO:0060055,angiogenesis involved in wound healing,1
4255,GO:0051611,regulation of serotonin uptake,1
4244,GO:0050748,negative regulation of lipoprotein metabolic process,1
4236,GO:0045124,regulation of bone resorption,1
4229,GO:0038132,neuregulin binding,1
4228,GO:0038027,apolipoprotein A-I-mediated signaling pathway,1
4227,GO:0035868,alphav-beta3 integrin-HMGB1 complex,1
4226,GO:0035867,alphav-beta3 integrin-IGF-1-IGF1R complex,1
4225,GO:0035866,alphav-beta3 integrin-PKCalpha complex,1
4224,GO:0035295,tube development,1
4223,GO:0034683,integrin alphav-beta3 complex,1
4318,GO:0004861,cyclin-dependent protein serine/threonine kinase inhibitor activity,1
4326,GO:0007221,positive regulation of transcription of Notch receptor target,1
4415,GO:0005721,pericentric heterochromatin,1
4327,GO:0010835,regulation of protein ADP-ribosylation,1
4414,GO:0001825,blastocyst formation,1
4413,GO:0051260,protein homooligomerization,1
4407,GO:0033268,node of Ranvier,1
4399,GO:0097449,astrocyte projection,1
4398,GO:0060075,regulation of resting membrane potential,1
4395,GO:0051935,glutamate reuptake,1
4394,GO:0022010,central nervous system myelination,1
4393,GO:0015272,ATP-activated inward rectifier potassium channel activity,1
4392,GO:0007628,adult walking behavior,1
4389,GO:0005242,inward rectifier potassium channel activity,1
4370,GO:0006323,DNA packaging,1
4369,GO:0000786,nucleosome,1
4368,GO:2000233,negative regulation of rRNA processing,1
4367,GO:0061733,peptide-lysine-N-acetyltransferase activity,1
4366,GO:0060173,limb development,1
4360,GO:0046600,negative regulation of centriole replication,1
4359,GO:0045815,"positive regulation of gene expression, epigenetic",1
4358,GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,1
4357,GO:0045722,positive regulation of gluconeogenesis,1
4356,GO:0043970,histone H3-K9 acetylation,1
4347,GO:0031674,I band,1
4346,GO:0031672,A band,1
4345,GO:0018394,peptidyl-lysine acetylation,1
4344,GO:0018393,internal peptidyl-lysine acetylation,1
4343,GO:0018076,N-terminal peptidyl-lysine acetylation,1
6003,GO:1902952,positive regulation of dendritic spine maintenance,1
